run,pop,herb,order,rate,rep,count,biomass
2,A76,atrazine,2,1x,1,7,0.847
2,A76,atrazine,2,1x,2,7,0.123
2,A76,atrazine,2,1x,3,13,0.416
2,A76,atrazine,2,1x,4,5,0.776
2,A76,metribuzin,4,1x,1,0,0
2,A76,metribuzin,4,1x,2,0,0
2,A76,metribuzin,4,1x,3,0,0
2,A76,metribuzin,4,1x,4,0,0
2,A76,atrazine,2,3x,1,0,0
2,A76,atrazine,2,3x,2,5,0.373
2,A76,atrazine,2,3x,3,9,0.576
2,A76,atrazine,2,3x,4,4,0.376
2,A76,metribuzin,4,3x,1,0,0
2,A76,metribuzin,4,3x,2,0,0
2,A76,metribuzin,4,3x,3,0,0
2,A76,metribuzin,4,3x,4,0,0
2,A82,control,1,0.5x,1,11,2.197
2,A82,control,1,0.5x,2,19,2.269
2,A82,control,1,0.5x,3,28,1.936
2,A82,control,1,0.5x,4,19,1.955
2,A82,control,1,1x,1,11,2.197
2,A82,control,1,1x,2,19,2.269
2,A82,control,1,1x,3,28,1.936
2,A82,control,1,1x,4,19,1.955
2,A82,control,1,3x,1,11,2.197
2,A82,control,1,3x,2,19,2.269
2,A82,control,1,3x,3,28,1.936
2,A82,control,1,3x,4,19,1.955
2,A82,atrazine,2,0.5x,1,6,1.431
2,A82,atrazine,2,0.5x,2,4,1.302
2,A82,atrazine,2,0.5x,3,3,0.58
2,A82,atrazine,2,0.5x,4,6,0.676
2,A82,metribuzin,4,0.5x,1,0,0
2,A82,metribuzin,4,0.5x,2,0,0
2,A82,metribuzin,4,0.5x,3,0,0
2,A82,metribuzin,4,0.5x,4,0,0
2,A82,atrazine,2,1x,1,13,0.537
2,A82,atrazine,2,1x,2,2,0.085
2,A82,atrazine,2,1x,3,10,0.881
2,A82,atrazine,2,1x,4,3,0.206
2,A82,metribuzin,4,1x,1,0,0
2,A82,metribuzin,4,1x,2,0,0
2,A82,metribuzin,4,1x,3,0,0
2,A82,metribuzin,4,1x,4,0,0
2,A82,atrazine,2,3x,1,1,0.004
2,A82,atrazine,2,3x,2,6,0.17
2,A82,atrazine,2,3x,3,1,0.003
2,A82,atrazine,2,3x,4,0,0
2,A82,metribuzin,4,3x,1,0,0
2,A82,metribuzin,4,3x,2,0,0
2,A82,metribuzin,4,3x,3,0,0
2,A82,metribuzin,4,3x,4,0,0
2,A87,control,1,0.5x,1,52,1.859
2,A87,control,1,0.5x,2,28,1.666
2,A87,control,1,0.5x,3,33,1.849
2,A87,control,1,0.5x,4,59,1.209
2,A87,control,1,1x,1,52,1.859
2,A87,control,1,1x,2,28,1.666
2,A87,control,1,1x,3,33,1.849
2,A87,control,1,1x,4,59,1.209
2,A87,control,1,3x,1,52,1.859
2,A87,control,1,3x,2,28,1.666
2,A87,control,1,3x,3,33,1.849
2,A87,control,1,3x,4,59,1.209
2,A87,atrazine,2,0.5x,1,13,0.276
2,A87,atrazine,2,0.5x,2,13,0.898
2,A87,atrazine,2,0.5x,3,5,0.578
2,A87,atrazine,2,0.5x,4,4,0.611
2,A87,metribuzin,4,0.5x,1,0,0
2,A87,metribuzin,4,0.5x,2,0,0
2,A87,metribuzin,4,0.5x,3,0,0
2,A87,metribuzin,4,0.5x,4,0,0
2,A87,atrazine,2,1x,1,0,0
2,A87,atrazine,2,1x,2,4,0.137
2,A87,atrazine,2,1x,3,8,0.403
2,A87,atrazine,2,1x,4,4,0.013
2,A87,metribuzin,4,1x,1,0,0
2,A87,metribuzin,4,1x,2,0,0
2,A87,metribuzin,4,1x,3,0,0
2,A87,metribuzin,4,1x,4,0,0
2,A87,atrazine,2,3x,1,0,0
2,A87,atrazine,2,3x,2,0,0
2,A87,atrazine,2,3x,3,9,0.848
2,A87,atrazine,2,3x,4,4,0.581
2,A87,metribuzin,4,3x,1,0,0
2,A87,metribuzin,4,3x,2,0,0
2,A87,metribuzin,4,3x,3,0,0
2,A87,metribuzin,4,3x,4,0,0
2,A90,control,1,0.5x,1,27,1.876
2,A90,control,1,0.5x,2,20,1.533
2,A90,control,1,0.5x,3,9,0.272
2,A90,control,1,0.5x,4,18,1.705
2,A90,control,1,1x,1,27,1.876
2,A90,control,1,1x,2,20,1.533
2,A90,control,1,1x,3,9,0.272
2,A90,control,1,1x,4,18,1.705
2,A90,control,1,3x,1,27,1.876
2,A90,control,1,3x,2,20,1.533
2,A90,control,1,3x,3,9,0.272
2,A90,control,1,3x,4,18,1.705
2,A90,atrazine,2,0.5x,1,4,0.568
2,A90,atrazine,2,0.5x,2,2,0.039
2,A90,atrazine,2,0.5x,3,0,0
2,A90,atrazine,2,0.5x,4,5,0.183
2,A90,metribuzin,4,0.5x,1,0,0
2,A90,metribuzin,4,0.5x,2,0,0
2,A90,metribuzin,4,0.5x,3,0,0
2,A90,metribuzin,4,0.5x,4,0,0
2,A90,atrazine,2,1x,1,10,1.136
2,A90,atrazine,2,1x,2,0,0
2,A90,atrazine,2,1x,3,2,0.177
2,A90,atrazine,2,1x,4,0,0
2,A90,metribuzin,4,1x,1,0,0
2,A90,metribuzin,4,1x,2,0,0
2,A90,metribuzin,4,1x,3,0,0
2,A90,metribuzin,4,1x,4,0,0
2,A90,atrazine,2,3x,1,1,0.507
2,A90,atrazine,2,3x,2,1,0.047
2,A90,atrazine,2,3x,3,2,0.065
2,A90,atrazine,2,3x,4,1,0.004
2,A90,metribuzin,4,3x,1,0,0
2,A90,metribuzin,4,3x,2,0,0
2,A90,metribuzin,4,3x,3,0,0
2,A90,metribuzin,4,3x,4,0,0
2,A91,control,1,0.5x,1,62,2.654
2,A91,control,1,0.5x,2,2,0.013
2,A91,control,1,0.5x,3,52,2.885
2,A91,control,1,0.5x,4,,
2,A91,control,1,1x,1,62,2.654
2,A91,control,1,1x,2,2,0.013
2,A91,control,1,1x,3,52,2.885
2,A91,control,1,1x,4,,
2,A91,control,1,3x,1,62,2.654
2,A91,control,1,3x,2,2,0.013
2,A91,control,1,3x,3,52,2.885
2,A91,control,1,3x,4,,
2,A91,atrazine,2,0.5x,1,4,0.199
2,A91,atrazine,2,0.5x,2,0,0
2,A91,atrazine,2,0.5x,3,6,0.04
2,A91,atrazine,2,0.5x,4,,
2,A91,metribuzin,4,0.5x,1,0,0
2,A91,metribuzin,4,0.5x,2,0,0
2,A91,metribuzin,4,0.5x,3,0,0
2,A91,metribuzin,4,0.5x,4,,
2,A91,atrazine,2,1x,1,2,0.004
2,A91,atrazine,2,1x,2,7,0.194
2,A91,atrazine,2,1x,3,15,0.517
2,A91,atrazine,2,1x,4,,
2,A91,metribuzin,4,1x,1,0,0
2,A91,metribuzin,4,1x,2,0,0
2,A91,metribuzin,4,1x,3,0,0
2,A91,metribuzin,4,1x,4,,
2,A91,atrazine,2,3x,1,,
2,A91,atrazine,2,3x,2,,
2,A91,atrazine,2,3x,3,,
2,A91,atrazine,2,3x,4,,
2,A91,metribuzin,4,3x,1,,
2,A91,metribuzin,4,3x,2,,
2,A91,metribuzin,4,3x,3,,
2,A91,metribuzin,4,3x,4,,
1,A8,control,1,0.5x,1,11,0.0711
1,A8,control,1,0.5x,2,8,0.0714
1,A8,control,1,0.5x,3,12,0.5078
1,A8,control,1,0.5x,4,13,0.4934
1,A8,control,1,1x,1,11,0.0711
1,A8,control,1,1x,2,8,0.0714
1,A8,control,1,1x,3,12,0.5078
1,A8,control,1,1x,4,13,0.4934
1,A8,control,1,3x,1,11,0.0711
1,A8,control,1,3x,2,8,0.0714
1,A8,control,1,3x,3,12,0.5078
1,A8,control,1,3x,4,13,0.4934
1,A8,fomesafen,3,0.5x,1,0,0
1,A8,fomesafen,3,0.5x,2,0,0
1,A8,fomesafen,3,0.5x,3,4,0.1227
1,A8,fomesafen,3,0.5x,4,0,0
1,A8,s-metolachlor,5,0.5x,1,0,0
1,A8,s-metolachlor,5,0.5x,2,0,0
1,A8,s-metolachlor,5,0.5x,3,0,0
1,A8,s-metolachlor,5,0.5x,4,0,0
1,A8,mesotrione,6,0.5x,1,0,0
1,A8,mesotrione,6,0.5x,2,0,0
1,A8,mesotrione,6,0.5x,3,0,0
1,A8,mesotrione,6,0.5x,4,0,0
1,A8,fomesafen,3,1x,1,0,0
1,A8,fomesafen,3,1x,2,0,0
1,A8,fomesafen,3,1x,3,0,0
1,A8,fomesafen,3,1x,4,0,0
1,A8,s-metolachlor,5,1x,1,0,0
1,A8,s-metolachlor,5,1x,2,0,0
1,A8,s-metolachlor,5,1x,3,0,0
1,A8,s-metolachlor,5,1x,4,0,0
1,A8,mesotrione,6,1x,1,0,0
1,A8,mesotrione,6,1x,2,0,0
1,A8,mesotrione,6,1x,3,0,0
1,A8,mesotrione,6,1x,4,0,0
1,A8,fomesafen,3,3x,1,0,0
1,A8,fomesafen,3,3x,2,0,0
1,A8,fomesafen,3,3x,3,0,0
1,A8,fomesafen,3,3x,4,0,0
1,A8,s-metolachlor,5,3x,1,0,0
1,A8,s-metolachlor,5,3x,2,0,0
1,A8,s-metolachlor,5,3x,3,0,0
1,A8,s-metolachlor,5,3x,4,0,0
1,A8,mesotrione,6,3x,1,0,0
1,A8,mesotrione,6,3x,2,0,0
1,A8,mesotrione,6,3x,3,0,0
1,A8,mesotrione,6,3x,4,0,0
1,A9,control,1,0.5x,1,14,0.1582
1,A9,control,1,0.5x,2,18,0.1256
1,A9,control,1,0.5x,3,24,0.6642
1,A9,control,1,0.5x,4,27,0.8753
1,A9,control,1,1x,1,14,0.1582
1,A9,control,1,1x,2,18,0.1256
1,A9,control,1,1x,3,24,0.6642
1,A9,control,1,1x,4,27,0.8753
1,A9,control,1,3x,1,14,0.1582
1,A9,control,1,3x,2,18,0.1256
1,A9,control,1,3x,3,24,0.6642
1,A9,control,1,3x,4,27,0.8753
1,A9,fomesafen,3,0.5x,1,0,0
1,A9,fomesafen,3,0.5x,2,0,0
1,A9,fomesafen,3,0.5x,3,0,0
1,A9,fomesafen,3,0.5x,4,0,0
1,A9,s-metolachlor,5,0.5x,1,0,0
1,A9,s-metolachlor,5,0.5x,2,0,0
1,A9,s-metolachlor,5,0.5x,3,0,0
1,A9,s-metolachlor,5,0.5x,4,0,0
1,A9,mesotrione,6,0.5x,1,0,0
1,A9,mesotrione,6,0.5x,2,0,0
1,A9,mesotrione,6,0.5x,3,0,0
1,A9,mesotrione,6,0.5x,4,0,0
1,A9,fomesafen,3,1x,1,0,0
1,A9,fomesafen,3,1x,2,0,0
1,A9,fomesafen,3,1x,3,0,0
1,A9,fomesafen,3,1x,4,0,0
1,A9,s-metolachlor,5,1x,1,0,0
1,A9,s-metolachlor,5,1x,2,0,0
1,A9,s-metolachlor,5,1x,3,0,0
1,A9,s-metolachlor,5,1x,4,0,0
1,A9,mesotrione,6,1x,1,0,0
1,A9,mesotrione,6,1x,2,0,0
1,A9,mesotrione,6,1x,3,0,0
1,A9,mesotrione,6,1x,4,0,0
1,A9,fomesafen,3,3x,1,0,0
1,A9,fomesafen,3,3x,2,0,0
1,A9,fomesafen,3,3x,3,0,0
1,A9,fomesafen,3,3x,4,0,0
1,A9,s-metolachlor,5,3x,1,0,0
1,A9,s-metolachlor,5,3x,2,0,0
1,A9,s-metolachlor,5,3x,3,0,0
1,A9,s-metolachlor,5,3x,4,0,0
1,A9,mesotrione,6,3x,1,0,0
1,A9,mesotrione,6,3x,2,0,0
1,A9,mesotrione,6,3x,3,0,0
1,A9,mesotrione,6,3x,4,0,0
1,A11,control,1,0.5x,1,8,0.0858
1,A11,control,1,0.5x,2,21,0.5834
1,A11,control,1,0.5x,3,30,1.2388
1,A11,control,1,0.5x,4,21,0.8569
1,A11,control,1,1x,1,8,0.0858
1,A11,control,1,1x,2,21,0.5834
1,A11,control,1,1x,3,30,1.2388
1,A11,control,1,1x,4,21,0.8569
1,A11,control,1,3x,1,8,0.0858
1,A11,control,1,3x,2,21,0.5834
1,A11,control,1,3x,3,30,1.2388
1,A11,control,1,3x,4,21,0.8569
1,A11,fomesafen,3,0.5x,1,0,0
1,A11,fomesafen,3,0.5x,2,0,0
1,A11,fomesafen,3,0.5x,3,0,0
1,A11,fomesafen,3,0.5x,4,0,0
1,A11,s-metolachlor,5,0.5x,1,0,0
1,A11,s-metolachlor,5,0.5x,2,0,0
1,A11,s-metolachlor,5,0.5x,3,0,0
1,A11,s-metolachlor,5,0.5x,4,0,0
1,A11,mesotrione,6,0.5x,1,0,0
1,A11,mesotrione,6,0.5x,2,0,0
1,A11,mesotrione,6,0.5x,3,0,0
1,A11,mesotrione,6,0.5x,4,0,0
1,A11,fomesafen,3,1x,1,0,0
1,A11,fomesafen,3,1x,2,0,0
1,A11,fomesafen,3,1x,3,0,0
1,A11,fomesafen,3,1x,4,0,0
1,A11,s-metolachlor,5,1x,1,0,0
1,A11,s-metolachlor,5,1x,2,0,0
1,A11,s-metolachlor,5,1x,3,0,0
1,A11,s-metolachlor,5,1x,4,0,0
1,A11,mesotrione,6,1x,1,0,0
1,A11,mesotrione,6,1x,2,0,0
1,A11,mesotrione,6,1x,3,0,0
1,A11,mesotrione,6,1x,4,0,0
1,A11,fomesafen,3,3x,1,0,0
1,A11,fomesafen,3,3x,2,0,0
1,A11,fomesafen,3,3x,3,0,0
1,A11,fomesafen,3,3x,4,0,0
1,A11,s-metolachlor,5,3x,1,0,0
1,A11,s-metolachlor,5,3x,2,0,0
1,A11,s-metolachlor,5,3x,3,0,0
1,A11,s-metolachlor,5,3x,4,0,0
1,A11,mesotrione,6,3x,1,0,0
1,A11,mesotrione,6,3x,2,0,0
1,A11,mesotrione,6,3x,3,0,0
1,A11,mesotrione,6,3x,4,0,0
1,A15,control,1,0.5x,1,6,0.0909
1,A15,control,1,0.5x,2,7,0.3494
1,A15,control,1,0.5x,3,7,0.4724
1,A15,control,1,0.5x,4,2,0.2454
1,A15,control,1,1x,1,6,0.0909
1,A15,control,1,1x,2,7,0.3494
1,A15,control,1,1x,3,7,0.4724
1,A15,control,1,1x,4,2,0.2454
1,A15,control,1,3x,1,6,0.0909
1,A15,control,1,3x,2,7,0.3494
1,A15,control,1,3x,3,7,0.4724
1,A15,control,1,3x,4,2,0.2454
1,A15,fomesafen,3,0.5x,1,0,0
1,A15,fomesafen,3,0.5x,2,0,0
1,A15,fomesafen,3,0.5x,3,0,0
1,A15,fomesafen,3,0.5x,4,0,0
1,A15,s-metolachlor,5,0.5x,1,0,0
1,A15,s-metolachlor,5,0.5x,2,0,0
1,A15,s-metolachlor,5,0.5x,3,0,0
1,A15,s-metolachlor,5,0.5x,4,0,0
1,A15,mesotrione,6,0.5x,1,0,0
1,A15,mesotrione,6,0.5x,2,0,0
1,A15,mesotrione,6,0.5x,3,0,0
1,A15,mesotrione,6,0.5x,4,0,0
1,A15,fomesafen,3,1x,1,0,0
1,A15,fomesafen,3,1x,2,0,0
1,A15,fomesafen,3,1x,3,0,0
1,A15,fomesafen,3,1x,4,0,0
1,A15,s-metolachlor,5,1x,1,0,0
1,A15,s-metolachlor,5,1x,2,0,0
1,A15,s-metolachlor,5,1x,3,0,0
1,A15,s-metolachlor,5,1x,4,0,0
1,A15,mesotrione,6,1x,1,0,0
1,A15,mesotrione,6,1x,2,0,0
1,A15,mesotrione,6,1x,3,0,0
1,A15,mesotrione,6,1x,4,0,0
1,A15,fomesafen,3,3x,1,0,0
1,A15,fomesafen,3,3x,2,0,0
1,A15,fomesafen,3,3x,3,0,0
1,A15,fomesafen,3,3x,4,0,0
1,A15,s-metolachlor,5,3x,1,0,0
1,A15,s-metolachlor,5,3x,2,0,0
1,A15,s-metolachlor,5,3x,3,0,0
1,A15,s-metolachlor,5,3x,4,0,0
1,A15,mesotrione,6,3x,1,0,0
1,A15,mesotrione,6,3x,2,0,0
1,A15,mesotrione,6,3x,3,0,0
1,A15,mesotrione,6,3x,4,0,0
1,A17,control,1,0.5x,1,22,0.1313
1,A17,control,1,0.5x,2,31,0.6459
1,A17,control,1,0.5x,3,32,0.7092
1,A17,control,1,0.5x,4,40,0.8815
1,A17,control,1,1x,1,22,0.1313
1,A17,control,1,1x,2,31,0.6459
1,A17,control,1,1x,3,32,0.7092
1,A17,control,1,1x,4,40,0.8815
1,A17,control,1,3x,1,22,0.1313
1,A17,control,1,3x,2,31,0.6459
1,A17,control,1,3x,3,32,0.7092
1,A17,control,1,3x,4,40,0.8815
1,A17,fomesafen,3,0.5x,1,1,0.0204
1,A17,fomesafen,3,0.5x,2,0,0
1,A17,fomesafen,3,0.5x,3,0,0
1,A17,fomesafen,3,0.5x,4,0,0
1,A17,s-metolachlor,5,0.5x,1,0,0
1,A17,s-metolachlor,5,0.5x,2,0,0
1,A17,s-metolachlor,5,0.5x,3,0,0
1,A17,s-metolachlor,5,0.5x,4,0,0
1,A17,mesotrione,6,0.5x,1,0,0
1,A17,mesotrione,6,0.5x,2,0,0
1,A17,mesotrione,6,0.5x,3,0,0
1,A17,mesotrione,6,0.5x,4,0,0
1,A17,fomesafen,3,1x,1,0,0
1,A17,fomesafen,3,1x,2,0,0
1,A17,fomesafen,3,1x,3,0,0
1,A17,fomesafen,3,1x,4,0,0
1,A17,s-metolachlor,5,1x,1,0,0
1,A17,s-metolachlor,5,1x,2,0,0
1,A17,s-metolachlor,5,1x,3,0,0
1,A17,s-metolachlor,5,1x,4,0,0
1,A17,mesotrione,6,1x,1,0,0
1,A17,mesotrione,6,1x,2,0,0
1,A17,mesotrione,6,1x,3,0,0
1,A17,mesotrione,6,1x,4,0,0
1,A17,fomesafen,3,3x,1,0,0
1,A17,fomesafen,3,3x,2,0,0
1,A17,fomesafen,3,3x,3,0,0
1,A17,fomesafen,3,3x,4,0,0
1,A17,s-metolachlor,5,3x,1,0,0
1,A17,s-metolachlor,5,3x,2,0,0
1,A17,s-metolachlor,5,3x,3,0,0
1,A17,s-metolachlor,5,3x,4,0,0
1,A17,mesotrione,6,3x,1,0,0
1,A17,mesotrione,6,3x,2,0,0
1,A17,mesotrione,6,3x,3,0,0
1,A17,mesotrione,6,3x,4,0,0
1,A18,control,1,0.5x,1,3,0.2044
1,A18,control,1,0.5x,2,20,0.7627
1,A18,control,1,0.5x,3,14,0.076
1,A18,control,1,0.5x,4,14,0.357
1,A18,control,1,1x,1,3,0.2044
1,A18,control,1,1x,2,20,0.7627
1,A18,control,1,1x,3,14,0.076
1,A18,control,1,1x,4,14,0.357
1,A18,control,1,3x,1,3,0.2044
1,A18,control,1,3x,2,20,0.7627
1,A18,control,1,3x,3,14,0.076
1,A18,control,1,3x,4,14,0.357
1,A18,fomesafen,3,0.5x,1,0,0
1,A18,fomesafen,3,0.5x,2,0,0
1,A18,fomesafen,3,0.5x,3,0,0
1,A18,fomesafen,3,0.5x,4,0,0
1,A18,s-metolachlor,5,0.5x,1,0,0
1,A18,s-metolachlor,5,0.5x,2,0,0
1,A18,s-metolachlor,5,0.5x,3,0,0
1,A18,s-metolachlor,5,0.5x,4,0,0
1,A18,mesotrione,6,0.5x,1,0,0
1,A18,mesotrione,6,0.5x,2,0,0
1,A18,mesotrione,6,0.5x,3,0,0
1,A18,mesotrione,6,0.5x,4,0,0
1,A18,fomesafen,3,1x,1,0,0
1,A18,fomesafen,3,1x,2,0,0
1,A18,fomesafen,3,1x,3,0,0
1,A18,fomesafen,3,1x,4,0,0
1,A18,s-metolachlor,5,1x,1,0,0
1,A18,s-metolachlor,5,1x,2,0,0
1,A18,s-metolachlor,5,1x,3,0,0
1,A18,s-metolachlor,5,1x,4,0,0
1,A18,mesotrione,6,1x,1,0,0
1,A18,mesotrione,6,1x,2,0,0
1,A18,mesotrione,6,1x,3,0,0
1,A18,mesotrione,6,1x,4,0,0
1,A18,fomesafen,3,3x,1,0,0
1,A18,fomesafen,3,3x,2,0,0
1,A18,fomesafen,3,3x,3,0,0
1,A18,fomesafen,3,3x,4,0,0
1,A18,s-metolachlor,5,3x,1,0,0
1,A18,s-metolachlor,5,3x,2,0,0
1,A18,s-metolachlor,5,3x,3,0,0
1,A18,s-metolachlor,5,3x,4,0,0
1,A18,mesotrione,6,3x,1,0,0
1,A18,mesotrione,6,3x,2,0,0
1,A18,mesotrione,6,3x,3,0,0
1,A18,mesotrione,6,3x,4,0,0
1,A20,control,1,0.5x,1,11,1.0432
1,A20,control,1,0.5x,2,13,1.0273
1,A20,control,1,0.5x,3,8,0.7985
1,A20,control,1,0.5x,4,13,0.7001
1,A20,control,1,1x,1,11,1.0432
1,A20,control,1,1x,2,13,1.0273
1,A20,control,1,1x,3,8,0.7985
1,A20,control,1,1x,4,13,0.7001
1,A20,control,1,3x,1,11,1.0432
1,A20,control,1,3x,2,13,1.0273
1,A20,control,1,3x,3,8,0.7985
1,A20,control,1,3x,4,13,0.7001
1,A20,fomesafen,3,0.5x,1,0,0
1,A20,fomesafen,3,0.5x,2,2,0.7261
1,A20,fomesafen,3,0.5x,3,3,0.1706
1,A20,fomesafen,3,0.5x,4,1,0.0142
1,A20,s-metolachlor,5,0.5x,1,0,0
1,A20,s-metolachlor,5,0.5x,2,0,0
1,A20,s-metolachlor,5,0.5x,3,1,0.0117
1,A20,s-metolachlor,5,0.5x,4,0,0
1,A20,mesotrione,6,0.5x,1,0,0
1,A20,mesotrione,6,0.5x,2,0,0
1,A20,mesotrione,6,0.5x,3,0,0
1,A20,mesotrione,6,0.5x,4,1,0.0396
1,A20,fomesafen,3,1x,1,0,0
1,A20,fomesafen,3,1x,2,2,0.0173
1,A20,fomesafen,3,1x,3,0,0
1,A20,fomesafen,3,1x,4,0,0
1,A20,s-metolachlor,5,1x,1,0,0
1,A20,s-metolachlor,5,1x,2,0,0
1,A20,s-metolachlor,5,1x,3,0,0
1,A20,s-metolachlor,5,1x,4,0,0
1,A20,mesotrione,6,1x,1,0,0
1,A20,mesotrione,6,1x,2,0,0
1,A20,mesotrione,6,1x,3,0,0
1,A20,mesotrione,6,1x,4,0,0
1,A20,fomesafen,3,3x,1,0,0
1,A20,fomesafen,3,3x,2,0,0
1,A20,fomesafen,3,3x,3,0,0
1,A20,fomesafen,3,3x,4,0,0
1,A20,s-metolachlor,5,3x,1,0,0
1,A20,s-metolachlor,5,3x,2,0,0
1,A20,s-metolachlor,5,3x,3,0,0
1,A20,s-metolachlor,5,3x,4,0,0
1,A20,mesotrione,6,3x,1,0,0
1,A20,mesotrione,6,3x,2,0,0
1,A20,mesotrione,6,3x,3,0,0
1,A20,mesotrione,6,3x,4,0,0
1,A22,control,1,0.5x,1,28,1.3171
1,A22,control,1,0.5x,2,31,0.8745
1,A22,control,1,0.5x,3,24,0.9385
1,A22,control,1,0.5x,4,18,0.9554
1,A22,control,1,1x,1,28,1.3171
1,A22,control,1,1x,2,31,0.8745
1,A22,control,1,1x,3,24,0.9385
1,A22,control,1,1x,4,18,0.9554
1,A22,control,1,3x,1,28,1.3171
1,A22,control,1,3x,2,31,0.8745
1,A22,control,1,3x,3,24,0.9385
1,A22,control,1,3x,4,18,0.9554
1,A22,fomesafen,3,0.5x,1,0,0
1,A22,fomesafen,3,0.5x,2,1,0.0044
1,A22,fomesafen,3,0.5x,3,0,0
1,A22,fomesafen,3,0.5x,4,0,0
1,A22,s-metolachlor,5,0.5x,1,0,0
1,A22,s-metolachlor,5,0.5x,2,0,0
1,A22,s-metolachlor,5,0.5x,3,0,0
1,A22,s-metolachlor,5,0.5x,4,0,0
1,A22,mesotrione,6,0.5x,1,0,0
1,A22,mesotrione,6,0.5x,2,0,0
1,A22,mesotrione,6,0.5x,3,0,0
1,A22,mesotrione,6,0.5x,4,0,0
1,A22,fomesafen,3,1x,1,0,0
1,A22,fomesafen,3,1x,2,0,0
1,A22,fomesafen,3,1x,3,0,0
1,A22,fomesafen,3,1x,4,0,0
1,A22,s-metolachlor,5,1x,1,0,0
1,A22,s-metolachlor,5,1x,2,0,0
1,A22,s-metolachlor,5,1x,3,0,0
1,A22,s-metolachlor,5,1x,4,0,0
1,A22,mesotrione,6,1x,1,0,0
1,A22,mesotrione,6,1x,2,0,0
1,A22,mesotrione,6,1x,3,0,0
1,A22,mesotrione,6,1x,4,0,0
1,A22,fomesafen,3,3x,1,0,0
1,A22,fomesafen,3,3x,2,0,0
1,A22,fomesafen,3,3x,3,0,0
1,A22,fomesafen,3,3x,4,0,0
1,A22,s-metolachlor,5,3x,1,0,0
1,A22,s-metolachlor,5,3x,2,0,0
1,A22,s-metolachlor,5,3x,3,0,0
1,A22,s-metolachlor,5,3x,4,0,0
1,A22,mesotrione,6,3x,1,0,0
1,A22,mesotrione,6,3x,2,0,0
1,A22,mesotrione,6,3x,3,0,0
1,A22,mesotrione,6,3x,4,0,0
1,A23,control,1,0.5x,1,0,0
1,A23,control,1,0.5x,2,5,0.3229
1,A23,control,1,0.5x,3,7,0.4819
1,A23,control,1,0.5x,4,3,0.1356
1,A23,control,1,1x,1,0,0
1,A23,control,1,1x,2,5,0.3229
1,A23,control,1,1x,3,7,0.4819
1,A23,control,1,1x,4,3,0.1356
1,A23,control,1,3x,1,0,0
1,A23,control,1,3x,2,5,0.3229
1,A23,control,1,3x,3,7,0.4819
1,A23,control,1,3x,4,3,0.1356
1,A23,fomesafen,3,0.5x,1,0,0
1,A23,fomesafen,3,0.5x,2,0,0
1,A23,fomesafen,3,0.5x,3,1,0.0826
1,A23,fomesafen,3,0.5x,4,0,0
1,A23,s-metolachlor,5,0.5x,1,0,0
1,A23,s-metolachlor,5,0.5x,2,0,0
1,A23,s-metolachlor,5,0.5x,3,0,0
1,A23,s-metolachlor,5,0.5x,4,0,0
1,A23,mesotrione,6,0.5x,1,0,0
1,A23,mesotrione,6,0.5x,2,0,0
1,A23,mesotrione,6,0.5x,3,0,0
1,A23,mesotrione,6,0.5x,4,0,0
1,A23,fomesafen,3,1x,1,0,0
1,A23,fomesafen,3,1x,2,0,0
1,A23,fomesafen,3,1x,3,0,0
1,A23,fomesafen,3,1x,4,0,0
1,A23,s-metolachlor,5,1x,1,0,0
1,A23,s-metolachlor,5,1x,2,0,0
1,A23,s-metolachlor,5,1x,3,0,0
1,A23,s-metolachlor,5,1x,4,0,0
1,A23,mesotrione,6,1x,1,0,0
1,A23,mesotrione,6,1x,2,0,0
1,A23,mesotrione,6,1x,3,0,0
1,A23,mesotrione,6,1x,4,0,0
1,A23,fomesafen,3,3x,1,0,0
1,A23,fomesafen,3,3x,2,0,0
1,A23,fomesafen,3,3x,3,0,0
1,A23,fomesafen,3,3x,4,0,0
1,A23,s-metolachlor,5,3x,1,0,0
1,A23,s-metolachlor,5,3x,2,0,0
1,A23,s-metolachlor,5,3x,3,0,0
1,A23,s-metolachlor,5,3x,4,0,0
1,A23,mesotrione,6,3x,1,0,0
1,A23,mesotrione,6,3x,2,0,0
1,A23,mesotrione,6,3x,3,0,0
1,A23,mesotrione,6,3x,4,0,0
1,A27,control,1,0.5x,1,4,0.1763
1,A27,control,1,0.5x,2,2,0.1157
1,A27,control,1,0.5x,3,1,0.0404
1,A27,control,1,0.5x,4,4,0.387
1,A27,control,1,1x,1,4,0.1763
1,A27,control,1,1x,2,2,0.1157
1,A27,control,1,1x,3,1,0.0404
1,A27,control,1,1x,4,4,0.387
1,A27,control,1,3x,1,4,0.1763
1,A27,control,1,3x,2,2,0.1157
1,A27,control,1,3x,3,1,0.0404
1,A27,control,1,3x,4,4,0.387
1,A27,fomesafen,3,0.5x,1,0,0
1,A27,fomesafen,3,0.5x,2,0,0
1,A27,fomesafen,3,0.5x,3,0,0
1,A27,fomesafen,3,0.5x,4,0,0
1,A27,s-metolachlor,5,0.5x,1,0,0
1,A27,s-metolachlor,5,0.5x,2,0,0
1,A27,s-metolachlor,5,0.5x,3,0,0
1,A27,s-metolachlor,5,0.5x,4,0,0
1,A27,mesotrione,6,0.5x,1,0,0
1,A27,mesotrione,6,0.5x,2,0,0
1,A27,mesotrione,6,0.5x,3,0,0
1,A27,mesotrione,6,0.5x,4,0,0
